ID du problème,Description,État,Gravité,Estimation en points (story point),Chemin d’accès du projet,Genre d’emplacement,Chemin,Ligne,Colonne,ID d‘incident,Lien d'aide,Nom de l'assembly,Version de l'assembly,Clé publique d’assemblée,Extrait
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,DownloadComics\DownloadComics.csproj,File,DownloadComics\obj\Debug\net8.0-windows7.0\windows\MainWindow.g.i.cs,353,12,E:System.Windows.Controls.Primitives.TextBoxBase.TextChanged,,,,,this.dUrlTXT.TextChanged += new System.Windows.Controls.TextChangedEventHandler(this.DUrlTXT_TextChanged);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,DownloadComics\DownloadComics.csproj,File,DownloadComics\obj\Debug\net8.0-windows7.0\windows\MainWindow.g.i.cs,350,12,T:System.Windows.Controls.TextBox,,,,,this.dUrlTXT = ((System.Windows.Controls.TextBox)(target));
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,DownloadComics\DownloadComics.csproj,File,DownloadComics\obj\Debug\net8.0-windows7.0\windows\MainWindow.g.i.cs,344,12,T:System.Windows.Controls.Button,,,,,this.searchBTN.Click += new System.Windows.RoutedEventHandler(this.SearchBTN_Click);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,DownloadComics\DownloadComics.csproj,File,DownloadComics\obj\Debug\net8.0-windows7.0\windows\MainWindow.g.i.cs,344,12,T:System.Windows.RoutedEventHandler,,,,,this.searchBTN.Click += new System.Windows.RoutedEventHandler(this.SearchBTN_Click);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,DownloadComics\DownloadComics.csproj,File,DownloadComics\obj\Debug\net8.0-windows7.0\windows\MainWindow.g.i.cs,344,12,T:System.Windows.RoutedEventHandler,,,,,this.searchBTN.Click += new System.Windows.RoutedEventHandler(this.SearchBTN_Click);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,DownloadComics\DownloadComics.csproj,File,DownloadComics\obj\Debug\net8.0-windows7.0\windows\MainWindow.g.i.cs,344,12,E:System.Windows.Controls.Primitives.ButtonBase.Click,,,,,this.searchBTN.Click += new System.Windows.RoutedEventHandler(this.SearchBTN_Click);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,DownloadComics\DownloadComics.csproj,File,DownloadComics\obj\Debug\net8.0-windows7.0\windows\MainWindow.g.i.cs,341,12,T:System.Windows.Controls.Button,,,,,this.searchBTN = ((System.Windows.Controls.Button)(target));
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,DownloadComics\DownloadComics.csproj,File,DownloadComics\obj\Debug\net8.0-windows7.0\windows\MainWindow.g.i.cs,335,12,T:System.Windows.Controls.Button,,,,,this.removeBtn.Click += new System.Windows.RoutedEventHandler(this.RemoveBtn_Click);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,DownloadComics\DownloadComics.csproj,File,DownloadComics\obj\Debug\net8.0-windows7.0\windows\MainWindow.g.i.cs,335,12,T:System.Windows.RoutedEventHandler,,,,,this.removeBtn.Click += new System.Windows.RoutedEventHandler(this.RemoveBtn_Click);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,DownloadComics\DownloadComics.csproj,File,DownloadComics\obj\Debug\net8.0-windows7.0\windows\MainWindow.g.i.cs,335,12,T:System.Windows.RoutedEventHandler,,,,,this.removeBtn.Click += new System.Windows.RoutedEventHandler(this.RemoveBtn_Click);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,DownloadComics\DownloadComics.csproj,File,DownloadComics\obj\Debug\net8.0-windows7.0\windows\MainWindow.g.i.cs,335,12,E:System.Windows.Controls.Primitives.ButtonBase.Click,,,,,this.removeBtn.Click += new System.Windows.RoutedEventHandler(this.RemoveBtn_Click);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,DownloadComics\DownloadComics.csproj,File,DownloadComics\obj\Debug\net8.0-windows7.0\windows\MainWindow.g.i.cs,332,12,T:System.Windows.Controls.Button,,,,,this.removeBtn = ((System.Windows.Controls.Button)(target));
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,DownloadComics\DownloadComics.csproj,File,DownloadComics\obj\Debug\net8.0-windows7.0\windows\MainWindow.g.i.cs,326,12,T:System.Windows.Controls.Button,,,,,this.addBtn.Click += new System.Windows.RoutedEventHandler(this.AddBtn_Click);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,DownloadComics\DownloadComics.csproj,File,DownloadComics\obj\Debug\net8.0-windows7.0\windows\MainWindow.g.i.cs,326,12,T:System.Windows.RoutedEventHandler,,,,,this.addBtn.Click += new System.Windows.RoutedEventHandler(this.AddBtn_Click);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,DownloadComics\DownloadComics.csproj,File,DownloadComics\obj\Debug\net8.0-windows7.0\windows\MainWindow.g.i.cs,326,12,T:System.Windows.RoutedEventHandler,,,,,this.addBtn.Click += new System.Windows.RoutedEventHandler(this.AddBtn_Click);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,DownloadComics\DownloadComics.csproj,File,DownloadComics\obj\Debug\net8.0-windows7.0\windows\MainWindow.g.i.cs,326,12,E:System.Windows.Controls.Primitives.ButtonBase.Click,,,,,this.addBtn.Click += new System.Windows.RoutedEventHandler(this.AddBtn_Click);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,DownloadComics\DownloadComics.csproj,File,DownloadComics\obj\Debug\net8.0-windows7.0\windows\MainWindow.g.i.cs,323,12,T:System.Windows.Controls.Button,,,,,this.addBtn = ((System.Windows.Controls.Button)(target));
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,DownloadComics\DownloadComics.csproj,File,DownloadComics\obj\Debug\net8.0-windows7.0\windows\MainWindow.g.i.cs,320,12,T:System.Windows.Controls.CheckBox,,,,,this.isScan = ((System.Windows.Controls.CheckBox)(target));
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,DownloadComics\DownloadComics.csproj,File,DownloadComics\obj\Debug\net8.0-windows7.0\windows\MainWindow.g.i.cs,317,12,T:System.Windows.Controls.TextBox,,,,,this.numberPagesTXT = ((System.Windows.Controls.TextBox)(target));
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,DownloadComics\DownloadComics.csproj,File,DownloadComics\obj\Debug\net8.0-windows7.0\windows\MainWindow.g.i.cs,314,12,T:System.Windows.Controls.TextBox,,,,,this.comicNameTXT = ((System.Windows.Controls.TextBox)(target));
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,DownloadComics\DownloadComics.csproj,File,DownloadComics\obj\Debug\net8.0-windows7.0\windows\MainWindow.g.i.cs,311,12,T:System.Windows.Controls.TextBox,,,,,this.authorTXT = ((System.Windows.Controls.TextBox)(target));
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,DownloadComics\DownloadComics.csproj,File,DownloadComics\obj\Debug\net8.0-windows7.0\windows\MainWindow.g.i.cs,308,12,T:System.Windows.Controls.TextBox,,,,,this.urlTXT = ((System.Windows.Controls.TextBox)(target));
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,DownloadComics\DownloadComics.csproj,File,DownloadComics\obj\Debug\net8.0-windows7.0\windows\MainWindow.g.i.cs,302,12,T:System.Windows.Controls.ListView,,,,,this.comicsURLsList.SelectionChanged += new System.Windows.Controls.SelectionChangedEventHandler(this.ComicsURLsList_SelectionChanged);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,DownloadComics\DownloadComics.csproj,File,DownloadComics\obj\Debug\net8.0-windows7.0\windows\MainWindow.g.i.cs,302,12,T:System.Windows.Controls.SelectionChangedEventHandler,,,,,this.comicsURLsList.SelectionChanged += new System.Windows.Controls.SelectionChangedEventHandler(this.ComicsURLsList_SelectionChanged);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,DownloadComics\DownloadComics.csproj,File,DownloadComics\obj\Debug\net8.0-windows7.0\windows\MainWindow.g.i.cs,302,12,T:System.Windows.Controls.SelectionChangedEventHandler,,,,,this.comicsURLsList.SelectionChanged += new System.Windows.Controls.SelectionChangedEventHandler(this.ComicsURLsList_SelectionChanged);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,DownloadComics\DownloadComics.csproj,File,DownloadComics\obj\Debug\net8.0-windows7.0\windows\MainWindow.g.i.cs,302,12,E:System.Windows.Controls.Primitives.Selector.SelectionChanged,,,,,this.comicsURLsList.SelectionChanged += new System.Windows.Controls.SelectionChangedEventHandler(this.ComicsURLsList_SelectionChanged);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,DownloadComics\DownloadComics.csproj,File,DownloadComics\obj\Debug\net8.0-windows7.0\windows\MainWindow.g.i.cs,299,12,T:System.Windows.Controls.ListView,,,,,this.comicsURLsList = ((System.Windows.Controls.ListView)(target));
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,DownloadComics\DownloadComics.csproj,File,DownloadComics\obj\Debug\net8.0-windows7.0\windows\MainWindow.g.i.cs,293,12,T:System.Windows.RoutedEventHandler,,,,,((System.Windows.Controls.MenuItem)(target)).Click += new System.Windows.RoutedEventHandler(this.ImportItem);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,DownloadComics\DownloadComics.csproj,File,DownloadComics\obj\Debug\net8.0-windows7.0\windows\MainWindow.g.i.cs,293,12,T:System.Windows.RoutedEventHandler,,,,,((System.Windows.Controls.MenuItem)(target)).Click += new System.Windows.RoutedEventHandler(this.ImportItem);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,DownloadComics\DownloadComics.csproj,File,DownloadComics\obj\Debug\net8.0-windows7.0\windows\MainWindow.g.i.cs,293,12,E:System.Windows.Controls.MenuItem.Click,,,,,((System.Windows.Controls.MenuItem)(target)).Click += new System.Windows.RoutedEventHandler(this.ImportItem);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,DownloadComics\DownloadComics.csproj,File,DownloadComics\obj\Debug\net8.0-windows7.0\windows\MainWindow.g.i.cs,285,12,T:System.Windows.RoutedEventHandler,,,,,((System.Windows.Controls.MenuItem)(target)).Click += new System.Windows.RoutedEventHandler(this.ExportSettingsItem_Click);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,DownloadComics\DownloadComics.csproj,File,DownloadComics\obj\Debug\net8.0-windows7.0\windows\MainWindow.g.i.cs,285,12,T:System.Windows.RoutedEventHandler,,,,,((System.Windows.Controls.MenuItem)(target)).Click += new System.Windows.RoutedEventHandler(this.ExportSettingsItem_Click);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,DownloadComics\DownloadComics.csproj,File,DownloadComics\obj\Debug\net8.0-windows7.0\windows\MainWindow.g.i.cs,285,12,E:System.Windows.Controls.MenuItem.Click,,,,,((System.Windows.Controls.MenuItem)(target)).Click += new System.Windows.RoutedEventHandler(this.ExportSettingsItem_Click);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,DownloadComics\DownloadComics.csproj,File,DownloadComics\obj\Debug\net8.0-windows7.0\windows\MainWindow.g.i.cs,277,12,T:System.Windows.RoutedEventHandler,,,,,((System.Windows.Controls.MenuItem)(target)).Click += new System.Windows.RoutedEventHandler(this.ImportSettings_Click);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,DownloadComics\DownloadComics.csproj,File,DownloadComics\obj\Debug\net8.0-windows7.0\windows\MainWindow.g.i.cs,277,12,T:System.Windows.RoutedEventHandler,,,,,((System.Windows.Controls.MenuItem)(target)).Click += new System.Windows.RoutedEventHandler(this.ImportSettings_Click);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,DownloadComics\DownloadComics.csproj,File,DownloadComics\obj\Debug\net8.0-windows7.0\windows\MainWindow.g.i.cs,277,12,E:System.Windows.Controls.MenuItem.Click,,,,,((System.Windows.Controls.MenuItem)(target)).Click += new System.Windows.RoutedEventHandler(this.ImportSettings_Click);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,DownloadComics\DownloadComics.csproj,File,DownloadComics\obj\Debug\net8.0-windows7.0\windows\MainWindow.g.i.cs,269,12,T:System.Windows.RoutedEventHandler,,,,,((System.Windows.Controls.MenuItem)(target)).Click += new System.Windows.RoutedEventHandler(this.SettingsItem_Click);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,DownloadComics\DownloadComics.csproj,File,DownloadComics\obj\Debug\net8.0-windows7.0\windows\MainWindow.g.i.cs,269,12,T:System.Windows.RoutedEventHandler,,,,,((System.Windows.Controls.MenuItem)(target)).Click += new System.Windows.RoutedEventHandler(this.SettingsItem_Click);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,DownloadComics\DownloadComics.csproj,File,DownloadComics\obj\Debug\net8.0-windows7.0\windows\MainWindow.g.i.cs,269,12,E:System.Windows.Controls.MenuItem.Click,,,,,((System.Windows.Controls.MenuItem)(target)).Click += new System.Windows.RoutedEventHandler(this.SettingsItem_Click);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,DownloadComics\DownloadComics.csproj,File,DownloadComics\obj\Debug\net8.0-windows7.0\windows\MainWindow.g.i.cs,261,12,T:System.Windows.RoutedEventHandler,,,,,((System.Windows.Controls.MenuItem)(target)).Click += new System.Windows.RoutedEventHandler(this.ClearBackup);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,DownloadComics\DownloadComics.csproj,File,DownloadComics\obj\Debug\net8.0-windows7.0\windows\MainWindow.g.i.cs,261,12,T:System.Windows.RoutedEventHandler,,,,,((System.Windows.Controls.MenuItem)(target)).Click += new System.Windows.RoutedEventHandler(this.ClearBackup);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,DownloadComics\DownloadComics.csproj,File,DownloadComics\obj\Debug\net8.0-windows7.0\windows\MainWindow.g.i.cs,261,12,E:System.Windows.Controls.MenuItem.Click,,,,,((System.Windows.Controls.MenuItem)(target)).Click += new System.Windows.RoutedEventHandler(this.ClearBackup);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,DownloadComics\DownloadComics.csproj,File,DownloadComics\obj\Debug\net8.0-windows7.0\windows\MainWindow.g.i.cs,253,12,T:System.Windows.RoutedEventHandler,,,,,((System.Windows.Controls.MenuItem)(target)).Click += new System.Windows.RoutedEventHandler(this.RestoreBackup);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,DownloadComics\DownloadComics.csproj,File,DownloadComics\obj\Debug\net8.0-windows7.0\windows\MainWindow.g.i.cs,253,12,T:System.Windows.RoutedEventHandler,,,,,((System.Windows.Controls.MenuItem)(target)).Click += new System.Windows.RoutedEventHandler(this.RestoreBackup);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,DownloadComics\DownloadComics.csproj,File,DownloadComics\obj\Debug\net8.0-windows7.0\windows\MainWindow.g.i.cs,253,12,E:System.Windows.Controls.MenuItem.Click,,,,,((System.Windows.Controls.MenuItem)(target)).Click += new System.Windows.RoutedEventHandler(this.RestoreBackup);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,DownloadComics\DownloadComics.csproj,File,DownloadComics\obj\Debug\net8.0-windows7.0\windows\MainWindow.g.i.cs,245,12,T:System.Windows.RoutedEventHandler,,,,,((System.Windows.Controls.MenuItem)(target)).Click += new System.Windows.RoutedEventHandler(this.SynchroClick);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,DownloadComics\DownloadComics.csproj,File,DownloadComics\obj\Debug\net8.0-windows7.0\windows\MainWindow.g.i.cs,245,12,T:System.Windows.RoutedEventHandler,,,,,((System.Windows.Controls.MenuItem)(target)).Click += new System.Windows.RoutedEventHandler(this.SynchroClick);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,DownloadComics\DownloadComics.csproj,File,DownloadComics\obj\Debug\net8.0-windows7.0\windows\MainWindow.g.i.cs,245,12,E:System.Windows.Controls.MenuItem.Click,,,,,((System.Windows.Controls.MenuItem)(target)).Click += new System.Windows.RoutedEventHandler(this.SynchroClick);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,DownloadComics\DownloadComics.csproj,File,DownloadComics\obj\Debug\net8.0-windows7.0\windows\MainWindow.g.i.cs,237,12,T:System.Windows.RoutedEventHandler,,,,,((System.Windows.Controls.MenuItem)(target)).Click += new System.Windows.RoutedEventHandler(this.GenerateBTN_Click);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,DownloadComics\DownloadComics.csproj,File,DownloadComics\obj\Debug\net8.0-windows7.0\windows\MainWindow.g.i.cs,237,12,T:System.Windows.RoutedEventHandler,,,,,((System.Windows.Controls.MenuItem)(target)).Click += new System.Windows.RoutedEventHandler(this.GenerateBTN_Click);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,DownloadComics\DownloadComics.csproj,File,DownloadComics\obj\Debug\net8.0-windows7.0\windows\MainWindow.g.i.cs,237,12,E:System.Windows.Controls.MenuItem.Click,,,,,((System.Windows.Controls.MenuItem)(target)).Click += new System.Windows.RoutedEventHandler(this.GenerateBTN_Click);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,DownloadComics\DownloadComics.csproj,File,DownloadComics\obj\Debug\net8.0-windows7.0\windows\MainWindow.g.i.cs,219,12,T:System.Windows.Application,,,,,"System.Windows.Application.LoadComponent(this, resourceLocater);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,DownloadComics\DownloadComics.csproj,File,DownloadComics\obj\Debug\net8.0-windows7.0\windows\MainWindow.g.i.cs,219,12,"M:System.Windows.Application.LoadComponent(System.Object,System.Uri)",,,,,"System.Windows.Application.LoadComponent(this, resourceLocater);"
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,DownloadComics\DownloadComics.csproj,File,DownloadComics\obj\Debug\net8.0-windows7.0\windows\MainWindow.g.i.cs,216,12,T:System.Uri,,,,,"System.Uri resourceLocater = new System.Uri(""/DownloadComics;component/windows/mainwindow.xaml"", System.UriKind.Relative);"
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,DownloadComics\DownloadComics.csproj,File,DownloadComics\obj\Debug\net8.0-windows7.0\windows\MainWindow.g.i.cs,216,12,"M:System.Uri.#ctor(System.String,System.UriKind)",,,,,"System.Uri resourceLocater = new System.Uri(""/DownloadComics;component/windows/mainwindow.xaml"", System.UriKind.Relative);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,DownloadComics\DownloadComics.csproj,File,DownloadComics\obj\Debug\net8.0-windows7.0\windows\MainWindow.g.i.cs,199,48,T:System.Windows.Controls.Button,,,,,unselectBtn
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,DownloadComics\DownloadComics.csproj,File,DownloadComics\obj\Debug\net8.0-windows7.0\windows\MainWindow.g.i.cs,191,48,T:System.Windows.Controls.Button,,,,,updateBtn
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,DownloadComics\DownloadComics.csproj,File,DownloadComics\obj\Debug\net8.0-windows7.0\windows\MainWindow.g.i.cs,183,50,T:System.Windows.Controls.ComboBox,,,,,priorityCombo
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,DownloadComics\DownloadComics.csproj,File,DownloadComics\obj\Debug\net8.0-windows7.0\windows\MainWindow.g.i.cs,175,50,T:System.Windows.Controls.CheckBox,,,,,enabledCB
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,DownloadComics\DownloadComics.csproj,File,DownloadComics\obj\Debug\net8.0-windows7.0\windows\MainWindow.g.i.cs,167,49,T:System.Windows.Controls.TextBox,,,,,pagesTXT
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,DownloadComics\DownloadComics.csproj,File,DownloadComics\obj\Debug\net8.0-windows7.0\windows\MainWindow.g.i.cs,159,49,T:System.Windows.Controls.TextBox,,,,,pathTXT
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,DownloadComics\DownloadComics.csproj,File,DownloadComics\obj\Debug\net8.0-windows7.0\windows\MainWindow.g.i.cs,151,49,T:System.Windows.Controls.TextBox,,,,,filenameTXT
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,DownloadComics\DownloadComics.csproj,File,DownloadComics\obj\Debug\net8.0-windows7.0\windows\MainWindow.g.i.cs,143,49,T:System.Windows.Controls.TextBox,,,,,pkgNameTXT
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,DownloadComics\DownloadComics.csproj,File,DownloadComics\obj\Debug\net8.0-windows7.0\windows\MainWindow.g.i.cs,135,49,T:System.Windows.Controls.TextBox,,,,,dAuthorTXT
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,DownloadComics\DownloadComics.csproj,File,DownloadComics\obj\Debug\net8.0-windows7.0\windows\MainWindow.g.i.cs,127,49,T:System.Windows.Controls.TextBox,,,,,hostTXT
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,DownloadComics\DownloadComics.csproj,File,DownloadComics\obj\Debug\net8.0-windows7.0\windows\MainWindow.g.i.cs,119,49,T:System.Windows.Controls.TextBox,,,,,dUrlTXT
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,DownloadComics\DownloadComics.csproj,File,DownloadComics\obj\Debug\net8.0-windows7.0\windows\MainWindow.g.i.cs,111,48,T:System.Windows.Controls.Button,,,,,searchBTN
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,DownloadComics\DownloadComics.csproj,File,DownloadComics\obj\Debug\net8.0-windows7.0\windows\MainWindow.g.i.cs,103,48,T:System.Windows.Controls.Button,,,,,removeBtn
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,DownloadComics\DownloadComics.csproj,File,DownloadComics\obj\Debug\net8.0-windows7.0\windows\MainWindow.g.i.cs,95,48,T:System.Windows.Controls.Button,,,,,addBtn
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,DownloadComics\DownloadComics.csproj,File,DownloadComics\obj\Debug\net8.0-windows7.0\windows\MainWindow.g.i.cs,87,50,T:System.Windows.Controls.CheckBox,,,,,isScan
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,DownloadComics\DownloadComics.csproj,File,DownloadComics\obj\Debug\net8.0-windows7.0\windows\MainWindow.g.i.cs,79,49,T:System.Windows.Controls.TextBox,,,,,numberPagesTXT
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,DownloadComics\DownloadComics.csproj,File,DownloadComics\obj\Debug\net8.0-windows7.0\windows\MainWindow.g.i.cs,71,49,T:System.Windows.Controls.TextBox,,,,,comicNameTXT
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,DownloadComics\DownloadComics.csproj,File,DownloadComics\obj\Debug\net8.0-windows7.0\windows\MainWindow.g.i.cs,63,49,T:System.Windows.Controls.TextBox,,,,,authorTXT
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,DownloadComics\DownloadComics.csproj,File,DownloadComics\obj\Debug\net8.0-windows7.0\windows\MainWindow.g.i.cs,55,49,T:System.Windows.Controls.TextBox,,,,,urlTXT
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,DownloadComics\DownloadComics.csproj,File,DownloadComics\obj\Debug\net8.0-windows7.0\windows\MainWindow.g.i.cs,47,50,T:System.Windows.Controls.ListView,,,,,comicsURLsList
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,DownloadComics\DownloadComics.csproj,File,DownloadComics\windows\MainWindow.xaml.cs,330,8,T:System.Windows.RoutedEventArgs,,,,,"private void ImportSettings_Click(object sender, RoutedEventArgs e)"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,DownloadComics\DownloadComics.csproj,File,DownloadComics\windows\MainWindow.xaml.cs,345,16,T:System.Windows.MessageBoxImage,,,,,"MessageBox.Show(""Settings imported successfully!"", ""Success"",                      MessageBoxButton.OK, MessageBoxImage.Information);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,DownloadComics\DownloadComics.csproj,File,DownloadComics\windows\MainWindow.xaml.cs,345,16,T:System.Windows.MessageBoxImage,,,,,"MessageBox.Show(""Settings imported successfully!"", ""Success"",                      MessageBoxButton.OK, MessageBoxImage.Information);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,DownloadComics\DownloadComics.csproj,File,DownloadComics\windows\MainWindow.xaml.cs,345,16,F:System.Windows.MessageBoxImage.Information,,,,,"MessageBox.Show(""Settings imported successfully!"", ""Success"",                      MessageBoxButton.OK, MessageBoxImage.Information);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,DownloadComics\DownloadComics.csproj,File,DownloadComics\windows\MainWindow.xaml.cs,345,16,T:System.Windows.MessageBoxButton,,,,,"MessageBox.Show(""Settings imported successfully!"", ""Success"",                      MessageBoxButton.OK, MessageBoxImage.Information);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,DownloadComics\DownloadComics.csproj,File,DownloadComics\windows\MainWindow.xaml.cs,345,16,T:System.Windows.MessageBoxButton,,,,,"MessageBox.Show(""Settings imported successfully!"", ""Success"",                      MessageBoxButton.OK, MessageBoxImage.Information);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,DownloadComics\DownloadComics.csproj,File,DownloadComics\windows\MainWindow.xaml.cs,345,16,F:System.Windows.MessageBoxButton.OK,,,,,"MessageBox.Show(""Settings imported successfully!"", ""Success"",                      MessageBoxButton.OK, MessageBoxImage.Information);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,DownloadComics\DownloadComics.csproj,File,DownloadComics\windows\MainWindow.xaml.cs,345,16,T:System.Windows.MessageBox,,,,,"MessageBox.Show(""Settings imported successfully!"", ""Success"",                      MessageBoxButton.OK, MessageBoxImage.Information);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,DownloadComics\DownloadComics.csproj,File,DownloadComics\windows\MainWindow.xaml.cs,345,16,T:System.Windows.MessageBoxResult,,,,,"MessageBox.Show(""Settings imported successfully!"", ""Success"",                      MessageBoxButton.OK, MessageBoxImage.Information);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,DownloadComics\DownloadComics.csproj,File,DownloadComics\windows\MainWindow.xaml.cs,345,16,"M:System.Windows.MessageBox.Show(System.String,System.String,System.Windows.MessageBoxButton,System.Windows.MessageBoxImage)",,,,,"MessageBox.Show(""Settings imported successfully!"", ""Success"",                      MessageBoxButton.OK, MessageBoxImage.Information);"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,DownloadComics\DownloadComics.csproj,File,DownloadComics\windows\MainWindow.xaml.cs,344,16,M:System.Configuration.ApplicationSettingsBase.Save,,,,,Properties.Settings.Default.Save();
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,DownloadComics\DownloadComics.csproj,File,DownloadComics\windows\MainWindow.xaml.cs,342,16,P:Microsoft.Win32.FileDialog.FileName,,,,,Properties.Settings.Default.Options = File.ReadAllText(dialog.FileName);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,DownloadComics\DownloadComics.csproj,File,DownloadComics\windows\MainWindow.xaml.cs,340,12,M:Microsoft.Win32.CommonDialog.ShowDialog,,,,,"if (dialog.ShowDialog() == true)              {                  Properties.Settings.Default.Options = File.ReadAllText(dialog.FileName);                    Properties.Settings.Default.Save();                  MessageBox.Show(""Settings imported successfully!"", ""Success"",                      MessageBoxButton.OK, MessageBoxImage.Information);              }"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,DownloadComics\DownloadComics.csproj,File,DownloadComics\windows\MainWindow.xaml.cs,332,12,P:Microsoft.Win32.FileDialog.Filter,,,,,"OpenFileDialog dialog = new()              {                  InitialDirectory = CurrentDir,                  AddExtension = true,                  DefaultExt = ""json"",                  Filter = ""Json Files (.json) | *.json""              };"
